ID,source,id_str,text,created_at,retweet_count,in_reply_to_user_id_str,favorite_count,is_retweet,android
134,Twitter for iPhone,8.04E+17,"'President-elect Donald J. Trump today announced his intent to nominate Steven Mnuchin, Wilbur Ross &amp; Todd Ricketts… https://t.co/cEBxoWsnYp",Wed Nov 30 16:21:26 +0000 2016,7113,,26141,FALSE,0
135,Twitter for iPhone,8.04E+17,"Join me in Cincinnati, Ohio tomorrow evening at 7:00pm. I am grateful for all of your support. THANK YOU!
Tickets:… https://t.co/51Emq7Tffa",Wed Nov 30 15:23:43 +0000 2016,8024,,30567,FALSE,0
136,Twitter for Android,8.04E+17,"Hence, legal documents are being crafted which take me completely out of business operations. The Presidency is a far more important task!",Wed Nov 30 11:59:38 +0000 2016,17541,,77536,FALSE,1
137,Twitter for Android,8.04E+17,"do this under the law, I feel it is visually important, as President,  to in no way have a conflict of interest with my various businesses..",Wed Nov 30 11:54:40 +0000 2016,11266,,50953,FALSE,1
138,Twitter for Android,8.04E+17,great business in total in order to fully focus on running the country in order to MAKE AMERICA GREAT AGAIN! While I am not mandated to ....,Wed Nov 30 11:44:52 +0000 2016,10670,,45403,FALSE,1
139,Twitter for Android,8.04E+17,I will be holding a major news conference in New York City with my children on December 15 to discuss the fact that I will be leaving my ...,Wed Nov 30 11:39:45 +0000 2016,11313,,45241,FALSE,1
140,Twitter for Android,8.04E+17,ISIS is taking credit for the terrible stabbing attack at Ohio State University by a Somali refugee who should not have been in our country.,Wed Nov 30 11:20:01 +0000 2016,34427,,107641,FALSE,1
141,Twitter for Android,8.04E+17,Big day on Thursday for Indiana and the great workers of that wonderful state.We will keep our companies and jobs in the U.S. Thanks Carrier,Wed Nov 30 03:50:44 +0000 2016,18716,,83764,FALSE,1
142,Twitter for Android,8.04E+17,I will be going to Indiana on Thursday to make a major announcement concerning Carrier A.C. staying in Indianapolis. Great deal for workers!,Wed Nov 30 03:40:16 +0000 2016,15613,,70296,FALSE,1
143,Twitter for iPhone,8.04E+17,"'President-Elect Donald J. Trump Nominates Elaine Chao as Secretary of the Department of Transportation'
https://t.co/5FMGdhAZxB",Tue Nov 29 23:37:40 +0000 2016,6622,,27788,FALSE,0
144,Twitter for iPhone,8.04E+17,"'President-Elect Donald J. Trump Intends to Nominate Congressman Tom Price and Seema Verma.'
https://t.co/ZTh5cuY26Z https://t.co/twIgAKJs3s",Tue Nov 29 20:59:10 +0000 2016,6688,,24550,FALSE,0
145,Twitter Web Client,8.04E+17,My thoughts and prayers are with the great people of Tennessee during these terrible wildfires. Stay safe!,Tue Nov 29 20:08:12 +0000 2016,28396,,106995,FALSE,0
146,Twitter for Android,8.04E+17,"Nobody should be allowed to burn the American flag - if they do, there must be consequences - perhaps loss of citizenship or year in jail!",Tue Nov 29 11:55:13 +0000 2016,72830,,214139,FALSE,1
147,Twitter for Android,8.04E+17,"I thought that atCNN would get better after they failed so badly in their support of Hillary Clinton however, since election, they are worse!",Tue Nov 29 11:34:42 +0000 2016,18975,,73244,FALSE,1
148,Twitter for Android,8.04E+17,The Great State of Michigan was just certified as a Trump WIN giving all of our MAKE AMERICA GREAT AGAIN supporters another victory - 306!,Tue Nov 29 11:15:49 +0000 2016,21661,,97975,FALSE,1
149,Twitter for Android,8.03E+17,".atCNN is so embarrassed by their total  (100%) support of Hillary Clinton, and yet her loss in a landslide, that they don't know what to do.",Tue Nov 29 03:03:59 +0000 2016,25140,,91706,FALSE,1
150,Twitter for Android,8.03E+17,"""atsdcritic:  atHighonHillcrest atjeffzeleny atCNN There is NO QUESTION THAT hashtagvoterfraud did take place, and in favor of hashtagCorruptHillary !""",Tue Nov 29 02:21:04 +0000 2016,9172,,33666,FALSE,1
151,Twitter for Android,8.03E+17,"""atFiIibuster: atjeffzeleny Pathetic - you have no sufficient evidence that Donald Trump did not suffer from voter fraud, shame! Bad reporter.",Tue Nov 29 02:19:53 +0000 2016,7723,,32567,FALSE,1
152,Twitter for Android,8.03E+17,"""atJoeBowman12: atjeffzeleny just another generic CNN part time wannabe journalist !""  atCNN still doesn't get it. They will never learn!",Tue Nov 29 02:15:54 +0000 2016,7661,,31205,FALSE,1
153,Twitter for Android,8.03E+17,"""atHighonHillcrest: atjeffzeleny what PROOF do u have DonaldTrump did not suffer from millions of FRAUD votes? Journalist? Do your job! atCNN""",Tue Nov 29 02:14:04 +0000 2016,7922,,30094,FALSE,1
154,Twitter Web Client,8.03E+17,Just met with General Petraeus--was very impressed!,Mon Nov 28 21:01:47 +0000 2016,13862,,69184,FALSE,0
155,Twitter for Android,8.03E+17,"If Cuba is unwilling to make a better deal for the Cuban people, the Cuban/American people and the U.S. as a whole, I will terminate deal.",Mon Nov 28 14:02:06 +0000 2016,24571,,84424,FALSE,1
156,Twitter for Android,8.03E+17,"Serious voter fraud in Virginia, New Hampshire and California - so why isn't the media reporting on this? Serious bias - big problem!",Mon Nov 28 00:31:54 +0000 2016,31124,,101706,FALSE,1
157,Twitter for Android,8.03E+17,states instead of the 15 states that I visited. I would have won even more easily and convincingly (but smaller states are forgotten)!,Sun Nov 27 20:41:32 +0000 2016,10811,,48469,FALSE,1
158,Twitter for Android,8.03E+17,It would have been much easier for me to win the so-called popular vote than the Electoral College in that I would only campaign in 3 or 4--,Sun Nov 27 20:34:18 +0000 2016,11535,,48311,FALSE,1
159,Twitter for Android,8.03E+17,"In addition to winning the Electoral College in a landslide, I won the popular vote if you deduct the millions of people who voted illegally",Sun Nov 27 20:30:43 +0000 2016,53442,,162476,FALSE,1
160,Twitter for Android,8.03E+17,"Trump is going to be our President. We owe him an open mind and the chance to lead."" So much time and money will be spent - same result! Sad",Sun Nov 27 13:29:30 +0000 2016,17191,,74580,FALSE,1
161,Twitter for Android,8.03E+17,"this election. That is a direct threat to our democracy."" She then said, ""We have to accept the results and look to the future, Donald --",Sun Nov 27 13:23:18 +0000 2016,12644,,50155,FALSE,1
162,Twitter for Android,8.03E+17,"of position."" Then, separately she stated, ""He said something truly horrifying ... he refused to say that he would respect the results of --",Sun Nov 27 13:18:06 +0000 2016,9563,,39254,FALSE,1
163,Twitter for Android,8.03E+17,"during a general election. I, for one, am appalled that somebody that is the nominee of one of our two major parties would take that kind --",Sun Nov 27 13:08:05 +0000 2016,9078,,38146,FALSE,1
164,Twitter for Android,8.03E+17,"and fair elections. We've accepted the outcomes when we may not have liked them, and that is what must be expected of anyone standing on a -",Sun Nov 27 13:01:08 +0000 2016,9979,,41250,FALSE,1
165,Twitter for Android,8.03E+17,"Hillary's debate answer on delay: ""That is horrifying. That is not the way our democracy works. Been around for 240 years. We've had free --",Sun Nov 27 12:55:03 +0000 2016,11272,,44333,FALSE,1
166,Twitter for Android,8.03E+17,Hillary Clinton conceded the election when she called me just prior to the victory speech and after the results were in. Nothing will change,Sun Nov 27 12:19:31 +0000 2016,26742,,96998,FALSE,1
167,Twitter for Android,8.03E+17,"The Democrats, when they incorrectly thought they were going to win, asked that the election night tabulation be accepted. Not so anymore!",Sun Nov 27 03:59:52 +0000 2016,31558,,100608,FALSE,1
168,Twitter for Android,8.03E+17,The Green Party scam to fill up their coffers by asking for impossible recounts is now being joined by the badly defeated &amp; demoralized Dems,Sun Nov 27 00:31:32 +0000 2016,32063,,98232,FALSE,1
169,Twitter for Android,8.02E+17,Fidel Castro is dead!,Sat Nov 26 13:08:11 +0000 2016,99483,,209846,FALSE,1
170,Twitter for Android,8.02E+17,"I am working hard, even on Thanksgiving, trying to get Carrier A.C. Company to stay in the U.S. (Indiana). MAKING PROGRESS - Will know soon!",Thu Nov 24 15:11:58 +0000 2016,30862,,139105,FALSE,1
171,Twitter for Android,8.02E+17,"Happy Thanksgiving to everyone. We will, together, MAKE AMERICA GREAT AGAIN!",Thu Nov 24 03:30:36 +0000 2016,48701,,185773,FALSE,1
172,Twitter for iPhone,8.02E+17,"Let us give thanks for all that we have, and let us boldly face the exciting new frontiers that lie ahead. Happy Th… https://t.co/RY9mGGjrXm",Thu Nov 24 02:17:26 +0000 2016,48531,,167399,FALSE,0
173,Twitter for Android,8.01E+17,Bus crash in Tennessee so sad &amp; so terrible. Condolences to all family members and loved ones. These beautiful children will be remembered!,Wed Nov 23 00:24:46 +0000 2016,27657,,132520,FALSE,1
174,Twitter Web Client,8.01E+17,I am seriously considering Dr. Ben Carson as the head of HUD. I've gotten to know him well--he's a greatly talented person who loves people!,Tue Nov 22 17:10:47 +0000 2016,27077,,140303,FALSE,0
175,Twitter Web Client,8.01E+17,The meeting with the atnytimes is back on at 12:30 today. Look forward to it!,Tue Nov 22 15:40:31 +0000 2016,7221,,33992,FALSE,0
176,Twitter for iPhone,8.01E+17,"'Jeff Sessions, a Fitting Selection for Attorney General'
https://t.co/LjKTkAZSFy",Tue Nov 22 13:39:46 +0000 2016,10540,,38034,FALSE,0
177,Twitter for iPhone,8.01E+17,"'President-elect Donald J. Trump's CIA Director Garners Praise'
https://t.co/UFdLWtwBEQ https://t.co/MrPaG7OziQ",Tue Nov 22 13:38:17 +0000 2016,8645,,31285,FALSE,0
178,Twitter for Android,8.01E+17,Great meetings will take place today at Trump Tower concerning the formation of the people who will run our government for the next 8 years.,Tue Nov 22 11:46:57 +0000 2016,17103,,80932,FALSE,1
179,Twitter for Android,8.01E+17,The failing atnytimes just announced that complaints about them are at a 15 year high. I can fully understand that - but why announce?,Tue Nov 22 11:36:46 +0000 2016,11960,,49944,FALSE,1
180,Twitter for Android,8.01E+17,Perhaps a new meeting will be set up with the atnytimes. In the meantime they continue to cover me inaccurately and with a nasty tone!,Tue Nov 22 11:31:18 +0000 2016,9451,,39024,FALSE,1
181,Twitter for Android,8.01E+17,I cancelled today's meeting with the failing atnytimes when the terms and conditions of the meeting were changed at the last moment. Not nice,Tue Nov 22 11:16:45 +0000 2016,17384,,68659,FALSE,1
182,Twitter for Android,8.01E+17,Many people would like to see atNigel_Farage represent Great Britain as their Ambassador to the United States. He would do a great job!,Tue Nov 22 02:22:16 +0000 2016,22317,,66458,FALSE,1
183,Twitter for Android,8.01E+17,Prior to the election it was well known that I have interests in properties all over the world.Only the crooked media makes this a big deal!,Tue Nov 22 02:14:21 +0000 2016,18932,,79615,FALSE,1
184,Twitter Ads,8.01E+17,.attransition2017 update and policy plans for the first 100 days. https://t.co/HTgPXfPWeJ,Mon Nov 21 23:58:06 +0000 2016,41867,,102370,FALSE,0
185,Twitter for Android,8.00E+17,I have always had a good relationship with Chuck Schumer. He is far smarter than Harry R and has the ability to get things done. Good news!,Sun Nov 20 14:05:01 +0000 2016,11470,,55775,FALSE,1
186,Twitter for Android,8.00E+17,"General James ""Mad Dog"" Mattis, who is being considered for Secretary of Defense, was very impressive yesterday. A true General's General!",Sun Nov 20 13:39:05 +0000 2016,21731,,82723,FALSE,1
187,Twitter for Android,8.00E+17,"I watched parts of atnbcsnl Saturday Night Live last night. It is a totally one-sided, biased show - nothing funny at all. Equal time for us?",Sun Nov 20 13:26:04 +0000 2016,16047,,69172,FALSE,1
188,Twitter for Android,8.00E+17,Numerous patriots will be coming to Bedminster today as I continue to fill out the various positions necessary to MAKE AMERICA GREAT AGAIN!,Sun Nov 20 11:44:23 +0000 2016,13996,,68274,FALSE,1
189,Twitter for Android,8.00E+17,"The cast and producers of Hamilton, which I hear is highly overrated, should immediately apologize to Mike Pence for their terrible behavior",Sun Nov 20 11:22:34 +0000 2016,25523,,104673,FALSE,1
190,Twitter for Android,8.00E+17,"The Theater must always be a safe and special place.The cast of Hamilton was very rude last night to a very good man, Mike Pence. Apologize!",Sat Nov 19 13:56:30 +0000 2016,43759,,150281,FALSE,1
191,Twitter for Android,8.00E+17,"Our wonderful future V.P. Mike Pence was harassed last night at the theater by the cast of Hamilton, cameras blazing.This should not happen!",Sat Nov 19 13:48:31 +0000 2016,33936,,122802,FALSE,1
192,Twitter for Android,8.00E+17,The ONLY bad thing about winning the Presidency is that I did not have the time to go through a long but winning trial on Trump U. Too bad!,Sat Nov 19 13:39:34 +0000 2016,13021,,62790,FALSE,1
193,Twitter for Android,8.00E+17,I settled the Trump University lawsuit for a small fraction of the potential award because as President I have to focus on our country.,Sat Nov 19 13:34:38 +0000 2016,16341,,90863,FALSE,1
194,Twitter for Android,8.00E+17,Will be working all weekend in choosing the great men and women who will be helping to MAKE AMERICA GREAT AGAIN!,Fri Nov 18 22:35:27 +0000 2016,26586,,121773,FALSE,1
195,Twitter for Android,7.99E+17,I worked hard with Bill Ford to keep the Lincoln plant in Kentucky. I owed it to the great State of Kentucky for their confidence in me!,Fri Nov 18 02:15:28 +0000 2016,29271,,117953,FALSE,1
196,Twitter for Android,7.99E+17,"Just got a call from my friend Bill Ford, Chairman of Ford, who advised me that he will be keeping the Lincoln plant in Kentucky - no Mexico",Fri Nov 18 02:01:52 +0000 2016,49187,,166484,FALSE,1
197,Twitter for Android,7.99E+17,"My transition team, which is working long hours and doing a fantastic job, will be seeing many great candidates today. hashtagMAGA",Thu Nov 17 12:46:23 +0000 2016,21195,,96513,FALSE,1
198,Twitter for Android,7.99E+17,"Australia, New Zealand, and more. I am always available to them. atnytimes is just upset that they looked like fools in their coverage of me.",Wed Nov 16 12:25:21 +0000 2016,24112,,90560,FALSE,1
199,Twitter for Android,7.99E+17,"I have recieved and taken calls from many foreign leaders despite what the failing atnytimes said. Russia, U.K., China, Saudi Arabia, Japan,",Wed Nov 16 12:17:12 +0000 2016,25694,,88735,FALSE,1
200,Twitter for Android,7.99E+17,"The failing atnytimes story is so totally wrong on transition. It is going so smoothly. Also, I have spoken to many foreign leaders.",Wed Nov 16 12:12:30 +0000 2016,20825,,77532,FALSE,1
201,Twitter for Android,7.99E+17,"I am not trying to get ""top level security clearance"" for my children. This was a typically false news story.",Wed Nov 16 11:28:57 +0000 2016,31102,,99921,FALSE,1
202,Twitter for Android,7.99E+17,Very organized process taking place as I decide on Cabinet and many other positions. I am the only one who knows who the finalists are!,Wed Nov 16 02:55:34 +0000 2016,27544,,119611,FALSE,1
203,Twitter for Android,7.99E+17,"The Electoral College is actually genius in that it brings all states, including the smaller ones, into play. Campaigning is much different!",Tue Nov 15 13:40:29 +0000 2016,39125,,128083,FALSE,1
204,Twitter for Android,7.99E+17,If the election were based on total popular vote I would have campaigned in  N.Y. Florida and California and won even bigger and more easily,Tue Nov 15 13:34:43 +0000 2016,49623,,179219,FALSE,1
205,Twitter for iPhone,7.98E+17,"The debates, especially the second and third, plus speeches and intensity of the large rallies, plus OUR GREAT SUPPORTERS, gave us the win!",Sun Nov 13 18:46:36 +0000 2016,23410,,113207,FALSE,0
206,Twitter for Android,7.98E+17,I will be interviewed on at60Minutes tonight after the NFL game - 7:00 P.M. Enjoy!,Sun Nov 13 16:33:26 +0000 2016,16387,,78073,FALSE,1
207,Twitter for Android,7.98E+17,"The atnytimes states today that DJT believes ""more countries should acquire nuclear weapons."" How dishonest are they. I never said this!",Sun Nov 13 16:03:21 +0000 2016,29308,,93519,FALSE,1
208,Twitter for Android,7.98E+17,"Governor John Kasich of the GREAT, GREAT, GREAT State of Ohio called to congratulate me on the win. The people of Ohio were incredible!",Sun Nov 13 15:28:52 +0000 2016,22618,,124725,FALSE,1
209,Twitter for Android,7.98E+17,"Jeb Bush, George W and George H.W. all called to express their best wishes on the win. Very nice!",Sun Nov 13 15:23:28 +0000 2016,18082,,107489,FALSE,1
